"task","bones_activated","bones_deactivated","diff_activated_minus_deactivated"
543,-7.72300000000001,-7.74100000000001,0.0180000000000078
547,-12.55,-12.568,0.0180000000000078
555,-6.142,-6.16000000000001,0.0180000000000078
559,-5.115,-5.133,0.0180000000000078
560,-2.257,-2.27500000000001,0.0180000000000078
561,-5.109,-5.12700000000001,0.0180000000000078
562,-18.161,-18.179,0.0180000000000078
563,-15.295,-15.313,0.0180000000000078
564,-1.709,-1.727,0.0180000000000078
565,-4.394,-4.41200000000001,0.0180000000000078
566,-14.898,-14.916,0.0180000000000078
567,-12.208,-12.226,0.0180000000000078
568,1.56900000000001,1.551,0.0180000000000078
569,0.0659999999999954,0.0479999999999876,0.0180000000000078
570,-12.514,-12.532,0.0180000000000078
571,-9.248,-9.266,0.0180000000000078
572,1.344,1.32599999999999,0.0180000000000078
573,-0.178999999999995,-0.197000000000003,0.0180000000000078
574,-10.18,-10.198,0.0180000000000078
575,-7.374,-7.39200000000001,0.0180000000000078
624,-2.85700000000001,-2.87500000000001,0.0180000000000078
625,-5.7,-5.718,0.0180000000000078
626,-16.479,-16.497,0.0180000000000078
627,-14.544,-14.562,0.0180000000000078
632,2.04499999999999,2.02699999999999,0.0180000000000078
659,-8.785,-8.80300000000001,0.0180000000000078
666,-6.707,-6.72500000000001,0.0180000000000078
667,-5.23200000000001,-5.25000000000001,0.0180000000000078
671,-4.523,-4.54100000000001,0.0180000000000078
690,-9.84999999999999,-9.868,0.0180000000000078
691,-8.52399999999999,-8.542,0.0180000000000078
694,-8.46699999999999,-8.485,0.0180000000000078
695,-7.52399999999999,-7.542,0.0180000000000078
698,-6.51999999999999,-6.538,0.0180000000000078
699,-5.231,-5.24900000000001,0.0180000000000078
702,-5.563,-5.581,0.0180000000000078
703,-4.65,-4.66800000000001,0.0180000000000078
723,-7.75300000000001,-7.77100000000002,0.0180000000000078
726,-6.734,-6.75200000000001,0.0180000000000078
746,-3.07399999999999,-3.092,0.0180000000000078
754,-8.21100000000001,-8.22900000000001,0.0180000000000078
759,-6.49699999999999,-6.515,0.0180000000000078
760,3.3,3.282,0.0180000000000078
766,-3.886,-3.90400000000001,0.0180000000000078
778,-7.973,-7.99100000000001,0.0180000000000078
779,-6.859,-6.87700000000001,0.0180000000000078
783,-5.80500000000001,-5.82300000000001,0.0180000000000078
785,-6.237,-6.25500000000001,0.0180000000000078
786,-18.372,-18.39,0.0180000000000078
787,-15.79,-15.808,0.0180000000000078
789,-5.002,-5.02000000000001,0.0180000000000078
790,-14.938,-14.956,0.0180000000000078
791,-12.553,-12.571,0.0180000000000078
792,1.01199999999999,0.993999999999986,0.0180000000000078
793,-0.907999999999994,-0.926000000000002,0.0180000000000078
794,-12.77,-12.788,0.0180000000000078
795,-9.70699999999999,-9.72499999999999,0.0180000000000078
796,0.838000000000001,0.819999999999993,0.0180000000000078
797,-0.878000000000007,-0.896000000000015,0.0180000000000078
798,-10.422,-10.44,0.0180000000000078
799,-7.79699999999999,-7.815,0.0180000000000078
811,-7.08899999999999,-7.107,0.0180000000000078
814,-6.59899999999999,-6.617,0.0180000000000078
815,-6.14,-6.15800000000001,0.0180000000000078
816,-2.606,-2.62400000000001,0.0180000000000078
817,-6.606,-6.62400000000001,0.0180000000000078
818,-17.638,-17.656,0.0180000000000078
819,-15.232,-15.25,0.0180000000000078
821,-5.46899999999999,-5.487,0.0180000000000078
822,-14.333,-14.351,0.0180000000000078
823,-12.195,-12.213,0.0180000000000078
824,0.791000000000004,0.772999999999996,0.0180000000000078
825,-1.374,-1.39200000000001,0.0180000000000078
826,-12.088,-12.106,0.0180000000000078
827,-9.304,-9.322,0.0180000000000078
828,0.515000000000001,0.496999999999993,0.0180000000000078
829,-1.428,-1.44600000000001,0.0180000000000078
830,-9.88,-9.89800000000001,0.0180000000000078
831,-7.54800000000001,-7.56600000000002,0.0180000000000078
838,-9.58599999999999,-9.604,0.0180000000000078
880,-3.98799999999999,-4.006,0.0180000000000078
881,-7.23799999999999,-7.256,0.0180000000000078
883,-14.65,-14.668,0.0180000000000078
892,0.898999999999994,0.880999999999986,0.0180000000000078
923,-5.629,-5.647,0.0180000000000078
946,-9.636,-9.65400000000001,0.0180000000000078
947,-8.705,-8.72300000000001,0.0180000000000078
951,-7.816,-7.834,0.0180000000000078
954,-6.667,-6.685,0.0180000000000078
955,-5.667,-5.685,0.0180000000000078
959,-5.15200000000001,-5.17000000000002,0.0180000000000078
1010,-8.249,-8.26700000000001,0.0180000000000078
1011,-7.98499999999999,-8.003,0.0180000000000078
1015,-6.843,-6.861,0.0180000000000078
1018,-5.105,-5.123,0.0180000000000078
1022,-4.27299999999999,-4.291,0.0180000000000078
88,3.382,3.364,0.0179999999999936
583,-8.91100000000001,-8.929,0.0179999999999936
734,-3.84800000000001,-3.866,0.0179999999999936
979,-8.04200000000001,-8.06,0.0179999999999936
1019,-4.63400000000001,-4.652,0.0179999999999936
235,-2.35899999999999,-2.37600000000002,0.0170000000000314
92,3.11900000000001,3.10199999999999,0.0170000000000172
199,-5.37999999999999,-5.39700000000001,0.0170000000000172
203,-2.56,-2.57700000000001,0.0170000000000172
206,-2.04799999999999,-2.06500000000001,0.0170000000000172
348,1.70800000000001,1.69099999999999,0.0170000000000172
367,-4.33599999999999,-4.35300000000001,0.0170000000000172
451,-7.55899999999999,-7.57600000000001,0.0170000000000172
458,-3.7,-3.71700000000001,0.0170000000000172
486,-5.954,-5.97100000000002,0.0170000000000172
487,-6.07,-6.08700000000002,0.0170000000000172
707,-7.42,-7.43700000000001,0.0170000000000172
727,-6.51199999999999,-6.52900000000001,0.0170000000000172
731,-4.129,-4.14600000000002,0.0170000000000172
739,-7.26199999999999,-7.27900000000001,0.0170000000000172
751,-2.90499999999999,-2.92200000000001,0.0170000000000172
847,-4.588,-4.60500000000002,0.0170000000000172
885,-5.96099999999999,-5.97800000000001,0.0170000000000172
895,-6.61199999999999,-6.629,0.0170000000000172
958,-5.82,-5.83700000000002,0.0170000000000172
983,-6.90399999999999,-6.92100000000001,0.0170000000000172
990,-4.24599999999999,-4.263,0.0170000000000172
93,1.31600000000001,1.29900000000001,0.017000000000003
194,-6.972,-6.989,0.017000000000003
202,-2.67000000000001,-2.68700000000001,0.017000000000003
226,-6.913,-6.93000000000001,0.017000000000003
239,-1.891,-1.908,0.017000000000003
336,-2.80300000000002,-2.82000000000002,0.017000000000003
337,-5.52699999999999,-5.544,0.017000000000003
344,1.80500000000001,1.78800000000001,0.017000000000003
454,-6.10100000000001,-6.11800000000001,0.017000000000003
471,-6.764,-6.78100000000001,0.017000000000003
490,-3.59200000000001,-3.60900000000001,0.017000000000003
491,-3.471,-3.488,0.017000000000003
494,-2.922,-2.93900000000001,0.017000000000003
629,-4.821,-4.83800000000001,0.017000000000003
633,-0.178999999999995,-0.195999999999998,0.017000000000003
636,1.897,1.88,0.017000000000003
761,1.002,0.984999999999999,0.017000000000003
765,0.351999999999997,0.334999999999994,0.017000000000003
839,-9.554,-9.571,0.017000000000003
879,-4.614,-4.631,0.017000000000003
893,-1.41399999999999,-1.431,0.017000000000003
962,-7.466,-7.483,0.017000000000003
987,-4.639,-4.65600000000001,0.017000000000003
998,-6.34500000000001,-6.36200000000001,0.017000000000003
81,-2.258,-2.27499999999999,0.0169999999999888
628,-2.01200000000001,-2.029,0.0169999999999888
763,-4.14300000000001,-4.16,0.0169999999999888
1023,-3.98600000000001,-4.003,0.0169999999999888
195,-6.65699999999999,-6.67300000000002,0.0160000000000267
352,-3.21299999999999,-3.22900000000001,0.0160000000000267
848,-4.22899999999999,-4.24500000000002,0.0160000000000267
89,1.55400000000001,1.538,0.0160000000000124
96,0.157999999999994,0.141999999999982,0.0160000000000124
104,3.88700000000001,3.871,0.0160000000000124
150,-9.24700000000001,-9.26300000000002,0.0160000000000124
340,-1.81,-1.82600000000001,0.0160000000000124
353,-6.709,-6.72500000000001,0.0160000000000124
455,-6.34199999999999,-6.358,0.0160000000000124
470,-7.233,-7.24900000000001,0.0160000000000124
592,-2.993,-3.00900000000001,0.0160000000000124
706,-7.12499999999999,-7.141,0.0160000000000124
715,-3.48,-3.49600000000001,0.0160000000000124
718,-2.703,-2.71900000000001,0.0160000000000124
747,-3.27999999999999,-3.29600000000001,0.0160000000000124
888,0.934000000000005,0.917999999999992,0.0160000000000124
889,-1.62499999999999,-1.64100000000001,0.0160000000000124
85,-2.14899999999999,-2.16499999999999,0.0159999999999982
320,-3.791,-3.807,0.0159999999999982
963,-7.919,-7.935,0.0159999999999982
970,-3.987,-4.003,0.0159999999999982
991,-4.028,-4.044,0.0159999999999982
1006,-3.386,-3.402,0.0159999999999982
73,0.18800000000001,0.172999999999988,0.0150000000000219
605,-0.515999999999998,-0.53100000000002,0.0150000000000219
711,-6.50199999999999,-6.51700000000001,0.0150000000000219
975,-4.11499999999999,-4.13000000000001,0.0150000000000219
68,-0.400000000000013,-0.41500000000002,0.0150000000000077
72,3.559,3.544,0.0150000000000077
215,-5.944,-5.959,0.0150000000000077
217,2.638,2.62299999999999,0.0150000000000077
221,1.721,1.70599999999999,0.0150000000000077
328,1.37500000000001,1.36,0.0150000000000077
364,1.684,1.669,0.0150000000000077
463,-3.27099999999999,-3.286,0.0150000000000077
577,-8.118,-8.13300000000001,0.0150000000000077
596,-2.236,-2.251,0.0150000000000077
663,-7.62,-7.635,0.0150000000000077
788,-1.93,-1.94500000000001,0.0150000000000077
856,0.731000000000002,0.715999999999994,0.0150000000000077
860,0.674,0.658999999999992,0.0150000000000077
974,-3.56,-3.575,0.0150000000000077
1007,-3.814,-3.82900000000001,0.0150000000000077
65,-3.77400000000001,-3.789,0.0149999999999935
588,1.21699999999999,1.202,0.0149999999999935
597,-5.181,-5.196,0.0149999999999935
857,-2.02400000000001,-2.039,0.0149999999999935
884,-2.88,-2.895,0.0149999999999935
76,3.10499999999998,3.09,0.0149999999999793
637,-0.201000000000015,-0.215999999999994,0.0149999999999793
209,0.977000000000011,0.962999999999994,0.0140000000000171
233,0.916000000000004,0.901999999999987,0.0140000000000171
467,-8.343,-8.35700000000001,0.0140000000000171
332,1.196,1.182,0.0140000000000029
584,1.489,1.47499999999999,0.0140000000000029
861,-1.835,-1.849,0.0140000000000029
978,-8.27400000000001,-8.28800000000001,0.0140000000000029
77,-0.0870000000000104,-0.100999999999999,0.0139999999999887
111,-3.35600000000002,-3.37,0.0139999999999887
216,4.65199999999999,4.638,0.0139999999999887
356,-2.42000000000001,-2.434,0.0139999999999887
325,-6.94299999999999,-6.956,0.0130000000000123
333,-2.057,-2.07000000000001,0.0130000000000123
670,-5.62199999999999,-5.635,0.0130000000000123
853,-6.40399999999999,-6.417,0.0130000000000123
329,-2.175,-2.188,0.0129999999999981
576,-4.007,-4.02,0.0129999999999981
591,-3.81300000000001,-3.82600000000001,0.0129999999999981
849,-7.538,-7.551,0.0129999999999981
107,-4.81300000000001,-4.82599999999999,0.0129999999999839
585,-2.31099999999999,-2.32300000000001,0.0120000000000218
876,-0.202999999999996,-0.215000000000003,0.0120000000000076
986,-5.052,-5.06400000000001,0.0120000000000076
327,-9.178,-9.19,0.0119999999999933
581,-7.663,-7.675,0.0119999999999933
833,-10.464,-10.475,0.0110000000000028
210,-8.55899999999999,-8.568,0.00900000000000745
30,-11.313,-11.321,0.00800000000000267
894,-8.16499999999998,-8.172,0.00700000000001211
922,-6.826,-6.83300000000001,0.00700000000001211
402,-11.545,-11.551,0.00600000000000733
784,-2.49599999999999,-2.501,0.00500000000001677
156,2.755,2.75,0.00500000000000256
414,-6.409,-6.414,0.00500000000000256
339,-14.823,-14.826,0.00300000000002143
874,-6.69599999999999,-6.699,0.00300000000000722
407,-8.06900000000001,-8.07100000000001,0.00200000000000244
351,-6.502,-6.503,0.000999999999997669
550,-10.527,-10.527,-7.105427357601e-15
919,-7.837,-7.83600000000001,-0.000999999999983459
342,-13.059,-13.058,-0.000999999999997669
518,-10.681,-10.68,-0.000999999999997669
846,-4.96,-4.959,-0.000999999999997669
863,-6.44899999999999,-6.447,-0.00199999999998823
91,-7.686,-7.684,-0.00200000000000244
334,-5.08700000000001,-5.08200000000001,-0.00500000000000256
599,-11.025,-11.02,-0.00500000000000256
262,-11.847,-11.841,-0.00599999999999312
807,-10.716,-10.71,-0.00599999999999312
346,-10.619,-10.61,-0.00899999999997902
595,-14.386,-14.377,-0.00899999999997902
950,-8.466,-8.45500000000001,-0.0109999999999886
603,-7.87,-7.857,-0.0129999999999981
609,-7.912,-7.89500000000001,-0.0169999999999888
87,-10.43,-10.413,-0.0170000000000172
606,-7.95199999999999,-7.92800000000001,-0.0239999999999796
664,2.976,3.002,-0.0259999999999962
586,-6.30299999999999,-6.27300000000001,-0.0299999999999798
915,-8.909,-8.87700000000001,-0.0319999999999894
658,-10.309,-10.275,-0.0339999999999847
920,1.636,1.68599999999999,-0.0499999999999972
617,-2.025,-1.97300000000001,-0.0519999999999854
152,3.979,4.037,-0.0579999999999998
770,-13.675,-13.61,-0.0649999999999906
408,2.41700000000001,2.502,-0.0849999999999866
546,-13.517,-13.424,-0.0929999999999822
662,-8.83600000000001,-8.742,-0.0940000000000012
406,-9.585,-9.464,-0.121000000000002
400,1.274,1.41499999999998,-0.140999999999984
918,-8.81799999999999,-8.604,-0.213999999999992
914,-10.16,-9.937,-0.223000000000006
106,-5.72599999999999,NA,NA
948,-1.151,NA,NA
66,NA,-12.404,NA
128,NA,-1.035,NA
132,NA,-2.948,NA
133,NA,-6.761,NA
136,NA,0.971999999999987,NA
137,NA,-2.31400000000001,NA
141,NA,-3.079,NA
160,NA,-2.388,NA
161,NA,-5.98,NA
164,NA,-3.893,NA
165,NA,-7.39900000000001,NA
173,NA,-3.82400000000001,NA
193,NA,-3.033,NA
196,NA,-1.47400000000002,NA
200,NA,2.67599999999999,NA
204,NA,1.77999999999999,NA
222,NA,-3.77900000000001,NA
228,NA,-0.424000000000007,NA
256,NA,-2.749,NA
260,NA,-3.219,NA
261,NA,-8.74400000000001,NA
264,NA,0.435999999999993,NA
268,NA,-0.246000000000009,NA
384,NA,-2.90000000000001,NA
385,NA,-7.10000000000001,NA
388,NA,-4.12500000000001,NA
389,NA,-7.979,NA
392,NA,-0.715000000000003,NA
393,NA,-4.108,NA
396,NA,-1.472,NA
397,NA,-4.44800000000001,NA
416,NA,-4.70300000000001,NA
417,NA,-8.59500000000001,NA
420,NA,-5.29400000000001,NA
421,NA,-8.94000000000001,NA
424,NA,-2.009,NA
425,NA,-5.27800000000001,NA
429,NA,-5.45000000000001,NA
448,NA,-3.081,NA
449,NA,-5.95200000000001,NA
452,NA,-3.691,NA
453,NA,-6.51200000000001,NA
456,NA,0.372,NA
460,NA,-0.171999999999997,NA
461,NA,-2.736,NA
480,NA,-2.22200000000001,NA
484,NA,-2.69300000000001,NA
485,NA,-5.24600000000001,NA
492,NA,0.673999999999992,NA
516,NA,-4.87800000000001,NA
520,NA,-0.262000000000008,NA
524,NA,-0.921999999999997,NA
525,NA,-5.74700000000001,NA
548,NA,-6.08700000000001,NA
552,NA,-1.41100000000002,NA
640,NA,-6.62800000000001,NA
641,NA,-11.709,NA
644,NA,-6.83200000000001,NA
645,NA,-11.352,NA
648,NA,-2.32,NA
649,NA,-6.26500000000001,NA
652,NA,-2.903,NA
653,NA,-6.33600000000001,NA
655,NA,-5.024,NA
672,NA,-9.28300000000002,NA
673,NA,-14.083,NA
676,NA,-8.65400000000001,NA
677,NA,-13.092,NA
680,NA,-4.329,NA
681,NA,-8.23300000000001,NA
684,NA,-4.608,NA
685,NA,-8.02600000000001,NA
704,NA,-3.80800000000001,NA
705,NA,-7.761,NA
708,NA,-4.50500000000001,NA
709,NA,-7.97300000000001,NA
712,NA,0.167999999999992,NA
713,NA,-3.074,NA
716,NA,-0.504000000000019,NA
717,NA,-3.367,NA
736,NA,-3.449,NA
740,NA,-3.87,NA
741,NA,-7.11600000000001,NA
744,NA,0.716999999999999,NA
745,NA,-2.322,NA
748,NA,0.12299999999999,NA
749,NA,-2.551,NA
768,NA,-6.441,NA
772,NA,-6.068,NA
776,NA,-1.98,NA
777,NA,-7.398,NA
780,NA,-2.37200000000001,NA
781,NA,-6.98600000000001,NA
800,NA,-8.481,NA
801,NA,-15.947,NA
804,NA,-7.45500000000001,NA
808,NA,-3.37900000000001,NA
812,NA,-3.56700000000001,NA
813,NA,-8.209,NA
837,NA,-9.62300000000002,NA
840,NA,-0.524000000000001,NA
896,NA,-7.815,NA
897,NA,-12.832,NA
900,NA,-7.681,NA
901,NA,-12.092,NA
904,NA,-3.80800000000001,NA
905,NA,-7.76100000000001,NA
907,NA,-6.011,NA
908,NA,-4.10900000000002,NA
909,NA,-7.51300000000001,NA
910,NA,-5.312,NA
911,NA,-5.73000000000001,NA
925,NA,-1.151,NA
928,NA,-10.621,NA
929,NA,-15.354,NA
930,NA,-9.86600000000001,NA
932,NA,-9.586,NA
933,NA,-13.937,NA
934,NA,-9.001,NA
936,NA,-5.898,NA
937,NA,-9.821,NA
940,NA,-5.871,NA
941,NA,-9.27600000000001,NA
943,NA,-6.678,NA
957,NA,-2.05,NA
960,NA,-6.16200000000001,NA
961,NA,-9.82600000000001,NA
964,NA,-6.28800000000001,NA
965,NA,-9.584,NA
968,NA,-1.997,NA
969,NA,-5.209,NA
972,NA,-2.34700000000001,NA
973,NA,-5.184,NA
992,NA,-5.79600000000001,NA
993,NA,-9.17100000000001,NA
996,NA,-5.60600000000001,NA
997,NA,-8.69500000000001,NA
1000,NA,-1.401,NA
1001,NA,-4.40400000000001,NA
1004,NA,-1.658,NA
1005,NA,-4.30500000000001,NA
